,date_np,minutesAsleep,minutesAwake,weekend,sed_min,va_min,ma_min,ls_min,sum,pred
990,2018-04-27,290,55,False,775,94,50,176,20015,False
991,2018-04-28,428,73,True,606,40,26,267,13919,False
992,2018-04-29,350,56,True,764,15,50,205,6849,False
993,2018-04-30,447,89,False,746,27,14,117,7461,False
994,2018-05-01,389,40,False,699,104,93,115,16973,False
995,2018-05-02,315,35,False,853,55,16,166,13042,False
996,2018-05-03,335,43,False,794,39,32,197,11723,False
997,2018-05-04,294,38,False,915,4,10,179,8018,False
998,2018-05-05,319,37,True,730,25,22,307,10515,True
999,2018-05-06,300,35,True,974,8,2,121,4659,True
1000,2018-05-08,425,56,False,695,47,29,188,13258,False
1001,2018-05-09,810,152,False,799,25,12,123,7789,False
1002,2018-05-10,467,45,False,674,78,44,132,14592,False
1003,2018-05-11,265,24,False,962,60,14,115,11679,False
1004,2018-05-12,506,71,True,589,113,38,123,18008,False
1005,2018-05-13,383,56,True,834,23,6,138,6451,False
1006,2018-05-14,370,41,False,793,42,14,180,12323,False
1007,2018-05-15,345,44,False,736,72,53,190,17594,False
1008,2018-05-16,372,53,False,820,43,7,145,9657,False
1009,2018-05-17,330,34,False,876,42,19,139,10704,False
1010,2018-05-18,305,41,False,880,45,17,152,11164,False
1011,2018-05-19,337,29,True,811,42,24,197,11196,False
1012,2018-05-20,246,36,True,910,47,10,191,8083,False
1013,2018-05-21,441,69,False,769,38,10,113,8974,False
1014,2018-05-22,312,21,False,949,23,9,126,7414,False
1015,2018-05-24,356,87,False,767,23,11,196,9338,False
1016,2018-05-25,308,39,False,927,8,2,156,5639,False
1017,2018-05-26,321,52,True,882,17,7,161,7773,False
1018,2018-05-27,386,60,True,862,4,20,108,1743,False
1019,2018-05-28,317,42,False,914,27,16,124,7999,False
1020,2018-05-29,306,41,False,805,79,30,179,16098,False
1021,2018-05-30,329,40,False,936,32,15,88,6898,False
1022,2018-05-31,354,35,False,904,31,7,109,8216,False
1023,2018-06-01,323,41,False,874,11,1,190,8151,False
1024,2018-06-02,308,38,True,681,102,86,225,23270,False
1025,2018-06-03,364,67,True,824,66,13,106,9825,False
1026,2018-06-04,439,49,False,714,71,27,140,12670,False
1027,2018-06-05,321,62,False,705,153,68,131,20738,False
1028,2018-06-06,322,50,False,860,103,18,87,7965,False
1029,2018-06-07,436,41,False,746,70,19,128,10326,False
1030,2018-06-08,726,74,False,729,67,22,222,19726,False
1031,2018-06-10,299,63,True,981,9,2,86,4410,True
1032,2018-06-11,282,37,False,946,53,27,95,4855,False
1033,2018-06-12,343,86,False,757,61,40,153,9798,False
1034,2018-06-13,428,79,False,689,33,54,157,10387,False
1035,2018-06-14,377,48,False,793,44,27,151,10684,False
1036,2018-06-15,301,30,False,832,66,29,182,15602,False
1037,2018-06-18,373,32,False,630,88,34,283,20472,False
1038,2018-06-19,319,39,False,908,30,13,131,8688,False
1039,2018-06-20,350,48,False,826,51,21,144,12019,False
1040,2018-06-21,387,35,False,792,24,2,200,10393,False
1041,2018-06-22,331,43,False,881,22,14,149,7934,False
1042,2018-06-23,282,34,True,966,8,3,147,5769,True
1043,2018-06-24,239,34,True,1008,0,0,159,4558,True
1044,2018-06-25,336,31,False,850,16,7,200,6053,False
1045,2018-06-27,228,48,False,972,0,0,192,5797,True
1046,2018-06-28,311,37,False,898,9,1,184,5670,False
1047,2018-06-29,325,58,False,782,7,3,265,9665,False
1048,2018-06-30,299,40,True,902,6,9,184,5405,False
1049,2018-07-01,463,52,True,809,0,0,116,3716,False
1050,2018-07-02,219,16,False,922,40,14,229,7965,True
1051,2018-07-03,415,51,False,778,23,20,153,8667,False
1052,2018-07-04,394,75,False,420,75,64,412,23504,True
1053,2018-07-05,342,40,False,897,28,15,118,6346,False
1054,2018-07-06,431,80,False,672,32,8,217,14013,False
1055,2018-07-07,275,68,True,676,54,30,337,14731,True
1056,2018-07-08,722,106,True,801,34,28,163,7127,False
1057,2018-07-09,336,50,False,849,35,19,151,9605,False
1058,2018-07-10,281,37,False,758,69,49,246,19225,False
1059,2018-07-11,285,47,False,966,32,14,96,6286,False
1060,2018-07-12,241,20,False,979,27,13,160,10117,False
1061,2018-07-13,376,68,False,682,91,43,180,16305,False
1062,2018-07-14,490,55,True,515,95,50,235,18246,True
1063,2018-07-15,316,49,True,813,31,18,179,8659,False
1064,2018-07-16,267,39,False,925,46,2,196,12605,False
1065,2018-07-17,291,37,False,733,70,32,277,17290,True
1066,2018-07-18,280,30,False,884,60,39,147,12605,False
1067,2018-07-19,269,27,False,782,107,31,224,22794,False
1068,2018-07-20,285,43,False,867,63,24,158,11388,False
1069,2018-07-21,505,73,True,594,91,31,146,15768,False
1070,2018-07-22,317,39,True,781,79,67,157,12471,False
1071,2018-07-23,373,33,False,873,24,13,124,7357,False
1072,2018-07-24,309,54,False,844,53,41,139,10003,False
1073,2018-07-25,390,51,False,817,44,16,122,9141,False
1074,2018-07-26,341,51,False,715,60,24,247,14429,False
1075,2018-07-27,358,55,False,892,34,12,89,6371,False
1076,2018-07-28,375,60,True,888,0,0,117,2337,True
1077,2018-07-29,292,43,True,793,23,28,261,8458,True
1078,2018-07-30,415,65,False,807,19,9,125,7099,False
1079,2018-07-31,496,94,False,709,25,1,115,5781,False
1080,2018-08-01,411,82,False,644,108,41,154,18690,False
1081,2018-08-02,257,36,False,937,34,15,161,9629,False
1082,2018-08-03,455,79,False,636,36,28,206,12087,False
1083,2018-08-04,364,34,True,717,64,60,201,14120,False
1084,2018-08-05,360,49,True,857,11,2,161,3620,True
1085,2018-08-06,372,74,False,761,36,19,178,11658,False
1086,2018-08-07,862,98,False,824,25,4,107,6930,False
1087,2018-08-08,376,50,False,865,16,4,129,6703,False
1088,2018-08-09,389,45,False,777,51,26,152,11672,False
1089,2018-08-10,440,70,False,734,39,37,120,9835,False
1090,2018-08-11,495,55,True,548,75,33,234,17129,True
1091,2018-08-12,406,47,True,812,43,15,117,5161,True
1092,2018-08-13,367,34,False,830,73,21,115,12494,False
1093,2018-08-14,417,47,False,821,33,9,113,6430,False
1094,2018-08-15,373,63,False,817,0,0,187,7736,False
1095,2018-08-16,384,54,False,773,45,15,169,11589,False
1096,2018-08-17,268,44,False,944,61,15,108,9811,False
1097,2018-08-18,543,52,True,681,47,22,85,4986,True
1098,2018-08-19,305,61,True,807,63,57,147,11753,False
1099,2018-08-22,284,28,False,1012,28,16,72,5258,False
1100,2018-08-23,306,69,False,884,36,6,139,7346,False
1101,2018-08-24,397,54,False,686,59,31,213,14000,False
1102,2018-08-25,365,46,True,864,46,26,93,7608,False
1103,2018-08-26,445,80,True,653,52,21,189,9215,False
1104,2018-08-27,299,42,False,898,72,15,114,11018,False
1105,2018-08-28,360,67,False,755,35,15,208,10279,False
1106,2018-08-29,362,55,False,818,69,16,120,11887,False
1107,2018-08-30,377,48,False,710,71,54,180,16926,False
1108,2018-08-31,353,58,False,789,75,15,150,12337,False
1109,2018-09-02,324,39,True,864,22,6,185,3769,True
1110,2018-09-03,467,44,False,769,11,4,145,6476,False
1111,2018-09-04,316,47,False,918,10,8,141,4413,True
1112,2018-09-05,349,53,False,851,13,24,150,7094,False
1113,2018-09-06,566,44,False,957,10,4,164,5545,False
1114,2018-09-07,313,38,False,833,34,70,152,8262,False
1115,2018-09-08,407,73,True,797,12,10,141,4315,False
1116,2018-09-09,340,44,True,929,6,4,117,4036,False
1117,2018-09-10,304,42,False,951,23,17,103,5133,False
1118,2018-09-11,419,48,False,761,36,38,138,8312,False
1119,2018-09-12,458,48,False,721,58,22,133,11580,False
1120,2018-09-13,316,40,False,868,84,29,103,10935,False
1121,2018-09-14,305,30,False,786,53,44,222,10826,False
1122,2018-09-15,392,56,True,552,100,70,270,21899,True
1123,2018-09-16,247,44,True,802,108,64,175,17962,False
1124,2018-09-17,425,69,False,473,87,65,321,26701,True
1125,2018-09-18,294,70,False,676,118,62,220,22693,False
1126,2018-09-19,413,50,False,649,102,50,176,17139,False
1127,2018-09-20,453,76,False,614,30,14,253,12033,False
1128,2018-09-21,388,75,False,642,91,74,170,17394,False
1129,2018-09-22,343,57,True,671,191,53,125,25151,False
1130,2018-09-24,286,35,False,863,52,51,153,10992,False
1131,2018-09-25,538,57,False,698,32,10,105,6480,True
1132,2018-09-26,360,46,False,682,84,43,225,17012,False
1133,2018-09-27,293,47,False,918,55,28,99,9731,False
1134,2018-09-28,365,51,False,847,34,19,124,8473,False
1135,2018-09-29,461,61,True,623,40,30,219,12453,False
1136,2018-09-30,239,49,True,753,103,69,227,12533,False
1137,2018-10-01,453,61,False,730,67,31,98,12278,False
1138,2018-10-02,370,74,False,869,30,25,72,6306,False
1139,2018-10-03,437,64,False,631,51,32,225,14414,False
1140,2018-10-04,402,82,False,741,47,16,152,9397,False
1141,2018-10-05,440,94,False,666,76,29,135,10391,False
1142,2018-10-06,912,118,True,742,31,12,140,5608,True
1143,2018-10-07,329,62,True,836,43,50,120,12002,False
1144,2018-10-08,266,52,False,973,31,24,94,5692,False
1145,2018-10-09,267,56,False,833,87,27,170,15400,False
1146,2018-10-10,368,41,False,724,56,37,214,16177,False
1147,2018-10-11,317,46,False,940,37,16,84,6184,False
1148,2018-10-12,363,34,False,821,61,36,125,15244,False
1149,2018-10-13,333,46,True,766,43,26,226,8619,False
1150,2018-10-14,286,40,True,932,22,14,146,6061,False
1151,2018-10-15,335,56,False,890,29,28,102,8200,False
1152,2018-10-16,410,43,False,637,71,42,237,17082,False
1153,2018-10-17,241,33,False,755,54,27,330,15053,True
1154,2018-10-18,339,38,False,757,68,29,209,14406,False
1155,2018-10-19,273,38,False,919,62,22,126,10674,False
1156,2018-10-20,288,60,True,892,30,13,157,8189,False
1157,2018-10-21,401,65,True,682,15,18,259,12801,False
1158,2018-10-22,454,50,False,753,53,27,103,5736,True
1159,2018-10-23,280,51,False,859,78,32,140,12488,False
1160,2018-10-24,323,8,False,981,24,4,86,5223,False
1161,2018-10-25,299,36,False,896,23,4,182,8269,False
1162,2018-10-26,435,43,False,782,19,14,147,7182,False
1163,2018-10-27,513,47,True,720,46,8,106,5901,True
1164,2018-10-28,303,29,True,1012,7,2,87,2677,True
1165,2018-10-29,416,38,False,695,40,47,204,13712,False
1166,2018-10-30,303,32,False,936,30,19,120,9118,False
1167,2018-10-31,351,48,False,824,24,5,188,8158,False
1168,2018-11-01,373,45,False,886,24,5,107,6201,False
1169,2018-11-02,298,54,False,742,80,37,229,15634,False
1170,2018-11-03,296,46,True,733,102,89,174,21259,False
1171,2018-11-04,361,44,True,701,68,9,257,10517,False
1172,2018-11-05,470,76,False,877,65,31,194,11446,False
1173,2018-11-06,241,35,False,901,26,11,226,12215,False
1174,2018-11-07,335,73,False,628,69,78,257,16493,False
1175,2018-11-08,444,33,False,715,54,15,179,10826,False
1176,2018-11-11,280,9,True,831,6,17,272,7450,True
1177,2018-11-12,375,13,False,855,23,34,133,7289,False
1178,2018-11-13,401,28,False,728,14,22,184,7178,False
1179,2018-11-14,438,15,False,807,45,35,194,13796,False
1180,2018-11-15,343,67,False,805,32,47,146,11442,False
1181,2018-11-16,371,80,False,755,22,34,178,7504,False
1182,2018-11-17,324,51,True,857,37,11,160,8169,False
1183,2018-11-18,324,32,True,970,9,9,96,3073,True
1184,2018-11-19,302,53,False,928,24,12,121,5500,False
1185,2018-11-20,375,76,False,646,69,31,243,16068,False
1186,2018-11-21,403,35,False,800,42,16,144,9797,False
1187,2018-11-22,508,47,False,592,43,15,235,12951,False
1188,2018-11-23,389,84,False,739,9,3,216,6968,False
1189,2018-11-24,477,71,True,712,40,12,128,6234,True
1190,2018-11-25,434,51,True,709,30,8,208,7569,False
1191,2018-11-26,419,63,False,691,43,32,192,8440,False
1192,2018-11-27,394,57,False,680,81,51,177,12403,False
1193,2018-11-28,256,30,False,970,59,25,100,10684,False
1194,2018-11-29,310,60,False,945,38,16,71,6358,False
1195,2018-11-30,249,38,False,776,80,71,226,15277,False
1196,2018-12-01,329,35,True,709,123,55,189,17170,False
1197,2018-12-02,451,62,True,621,109,63,134,14045,False
1198,2018-12-03,390,47,False,594,52,53,304,19537,False
1199,2018-12-05,610,44,False,869,65,18,161,12922,False
1200,2018-12-06,367,50,False,772,65,22,164,12583,False
1201,2018-12-07,434,43,False,688,81,44,150,13281,False
1202,2018-12-08,337,38,True,749,53,21,242,12158,False
1203,2018-12-09,506,45,True,649,61,48,131,10704,False
1204,2018-12-10,321,26,False,911,54,17,111,10098,False
1205,2018-12-11,471,18,False,825,35,6,85,6224,True
1206,2018-12-12,359,25,False,908,29,22,97,6192,False
1207,2018-12-13,404,58,False,870,29,7,72,4828,True
1208,2018-12-15,481,59,True,554,47,76,223,11954,True
1209,2018-12-16,446,55,True,748,49,24,118,7508,True
1210,2018-12-17,358,64,False,751,27,18,222,11918,False
1211,2018-12-18,277,42,False,929,44,19,129,8827,False
1212,2018-12-19,397,61,False,801,23,1,157,7585,False
1213,2018-12-20,296,34,False,757,113,50,190,18387,False
1214,2018-12-21,338,55,False,692,61,69,225,10767,False
1215,2018-12-23,325,35,True,792,17,43,228,9194,False
1216,2018-12-24,417,72,False,648,0,7,258,5555,False
1217,2018-12-25,387,22,False,899,0,0,170,4454,False
1218,2018-12-26,694,114,False,287,7,16,320,4793,True
1219,2018-12-27,276,42,False,798,16,35,273,7143,True
1220,2018-12-28,259,32,False,827,25,50,247,7597,True
1221,2018-12-29,396,44,True,842,4,4,150,6245,False
1222,2018-12-30,211,50,True,1021,18,14,126,5534,False
1223,2018-12-31,438,64,False,682,27,23,206,10599,False
1224,2019-01-01,461,76,False,577,114,45,167,15117,True
1225,2019-01-02,456,50,False,658,103,30,143,17237,False
1226,2019-01-03,395,26,False,751,70,35,163,13334,False
1227,2019-01-04,592,86,False,816,75,19,176,10676,False
1228,2019-01-05,474,30,True,657,76,39,179,14452,False
1229,2019-01-06,393,60,True,779,35,19,154,5454,False
1230,2019-01-07,335,52,False,807,59,28,159,9974,False
1231,2019-02-10,424,61,True,782,61,27,85,12604,False
1232,2019-02-11,319,57,False,909,56,23,76,9340,False
1233,2019-02-12,302,43,False,951,40,15,89,3924,False
1234,2019-02-13,362,53,False,807,54,27,137,9792,False
1235,2019-02-14,432,34,False,770,30,21,153,11332,False
1236,2019-02-15,378,37,False,825,51,20,129,8692,False
1237,2019-02-16,362,46,True,896,55,17,64,7814,False
1238,2019-02-17,321,32,True,835,93,41,118,14360,False
1239,2019-02-18,383,55,False,826,48,26,102,9069,False
1240,2019-02-19,334,81,False,800,92,22,111,8121,False
1241,2019-02-20,512,59,False,696,38,24,111,14647,False
1242,2019-02-21,487,84,False,648,94,27,100,10063,True
1243,2019-02-22,306,47,False,417,118,150,334,14583,True
1244,2019-02-23,364,38,True,678,55,91,283,14916,False
1245,2019-02-24,433,62,True,776,47,28,89,4347,True
1246,2019-02-25,337,36,False,881,100,22,64,11545,False
1247,2019-02-26,348,48,False,903,58,23,60,8308,False
1248,2019-02-27,405,73,False,750,36,38,138,7981,False
1249,2019-03-01,552,66,False,387,101,89,245,21776,True
1250,2019-03-02,380,45,True,718,108,56,133,15135,False
1251,2019-03-03,249,40,True,915,49,53,134,9485,False
1252,2019-03-04,502,74,False,672,35,17,140,7170,False
1253,2019-03-05,1044,202,False,661,54,23,79,8154,True
1254,2019-03-06,338,56,False,838,30,22,156,10482,False
1255,2019-03-07,464,67,False,746,32,6,125,8913,False
1256,2019-03-08,373,42,False,789,33,13,190,8438,False
1257,2019-03-09,321,59,True,783,65,85,127,10121,False
1258,2019-03-10,337,46,True,856,68,39,94,13630,False
1259,2019-03-11,276,53,False,943,68,24,76,8172,False
1260,2019-03-12,395,71,False,800,47,19,108,9705,False
1261,2019-03-13,374,56,False,848,55,21,86,10908,False
1262,2019-03-14,390,60,False,857,41,22,70,7493,False
1263,2019-03-15,337,59,False,888,34,24,98,5269,False
1264,2019-03-16,456,65,True,756,70,15,78,11447,False
1265,2019-03-17,311,58,True,956,36,8,71,3133,True
1266,2019-03-18,436,62,False,787,39,19,97,7798,False
1267,2019-03-19,310,70,False,894,37,14,115,10746,False
1268,2019-03-20,391,59,False,804,41,30,115,9668,False
1269,2019-03-21,372,50,False,872,64,17,65,7213,True
1270,2019-03-22,469,73,False,655,27,28,188,8494,False
1271,2019-03-23,352,54,True,906,40,14,74,5067,False
1272,2019-03-24,433,89,True,803,30,13,72,9089,False
1273,2019-03-25,291,36,False,997,39,8,69,4261,True
1274,2019-03-26,345,58,False,408,59,42,77,14370,False
